wavelength,9.99,15.0,20.0,25.0,29.99,35.0,39.99,45.0,50.0,55.01,60.0,65.0,70.0,75.0,80.0,85.01,90.0
326.0,9054.53,7959.47,6969.8,6132.64,5497.32,5002.29,4730.96,4790.75,5453.95,6531.58,7079.88,6973.88,5679.77,4598.11,3604.62,2848.76,2250.03
327.0,9039.38,7942.75,6975.19,6148.14,5472.81,4998.09,4738.16,4809.89,5522.9,6647.63,7208.83,7198.18,5936.62,4689.76,3602.36,2927.16,2327.58
328.0,9023.34,7902.45,6941.91,6155.45,5478.02,5001.57,4742.72,4853.03,5570.39,6741.59,7325.88,7417.73,6118.41,4804.52,3688.98,3002.53,2385.64
329.0,8974.63,7868.72,6929.5,6122.98,5488.64,5002.3,4732.03,4874.79,5621.43,6829.89,7444.35,7494.4,6204.06,4918.97,3942.21,3086.87,2441.86
330.0,8908.57,7824.09,6894.31,6080.94,5454.74,4980.31,4734.16,4872.35,5661.94,6896.31,7536.0,7546.1,6139.77,5023.59,4262.19,3163.43,2500.23
331.0,8883.07,7803.05,6874.15,6067.81,5436.23,4972.53,4740.41,4886.28,5708.17,6977.63,7604.5,7538.2,6060.37,5038.76,4449.28,3213.75,2561.48
332.0,8822.16,7751.56,6822.73,6028.35,5416.84,4947.07,4735.32,4893.08,5735.34,7052.28,7682.79,7609.6,6060.69,4959.57,4472.16,3269.96,2623.98
333.0,8773.81,7709.45,6778.74,6009.7,5380.24,4926.66,4731.63,4902.33,5781.3,7109.34,7738.95,7696.83,6163.61,5098.0,4479.6,3336.82,2666.44
334.0,8706.16,7654.1,6749.42,5965.21,5375.98,4915.64,4699.39,4908.81,5796.11,7166.26,7837.69,7760.8,6287.45,5437.7,4469.75,3403.56,2703.35
335.0,8643.13,7596.22,6695.81,5920.44,5322.89,4890.59,4682.93,4896.96,5826.83,7209.8,7880.77,7776.9,6418.25,5627.51,4510.11,3454.31,2755.0
336.0,8553.87,7511.65,6645.37,5875.43,5289.11,4857.22,4651.85,4891.34,5829.23,7229.89,7940.37,7804.06,6538.54,5665.09,4563.81,3502.33,2806.12
337.0,8465.19,7451.35,6583.81,5826.46,5243.83,4816.22,4633.63,4867.75,5836.72,7266.61,7984.73,7816.84,6700.29,5661.99,4604.82,3554.23,2836.63
338.0,8370.62,7350.17,6498.97,5781.33,5182.49,4786.28,4604.77,4845.82,5845.05,7294.55,8007.18,7851.61,6872.72,5658.91,4666.77,3603.63,2856.4
339.0,8276.19,7281.35,6428.97,5707.98,5130.86,4737.19,4572.84,4818.17,5833.75,7306.28,8015.68,7856.65,6938.41,5631.73,4709.41,3632.91,2899.06
340.0,8166.55,7186.06,6351.42,5631.09,5084.52,4679.75,4536.67,4785.75,5815.5,7322.98,8022.23,7837.25,6962.08,5585.44,4738.87,3672.02,2927.07
341.0,8029.11,7078.62,6276.08,5550.94,5014.81,4633.73,4483.75,4756.85,5795.9,7319.49,8028.89,7802.57,7013.9,5570.86,4770.22,3696.91,2972.1
342.0,7916.66,6963.7,6159.33,5482.73,4942.08,4566.85,4437.15,4722.81,5790.02,7314.2,8027.47,7737.04,7006.29,5595.41,4803.25,3718.42,2994.94
343.0,7769.19,6865.37,6067.74,5396.93,4875.86,4520.09,4390.07,4676.02,5754.65,7288.87,8003.72,7692.2,6964.11,5671.06,4839.64,3735.84,3001.36
344.0,7628.75,6727.19,5964.61,5296.55,4805.33,4450.94,4328.61,4626.66,5707.74,7265.78,7958.15,7683.46,6921.99,5741.25,4864.5,3753.94,3029.77
345.0,7488.52,6617.47,5855.1,5222.14,4726.78,4369.34,4267.2,4579.01,5663.59,7227.04,7918.46,7642.77,6934.55,5772.83,4885.73,3764.55,3021.91
346.0,7335.64,6468.09,5745.06,5113.85,4642.34,4313.26,4200.05,4529.96,5618.08,7185.15,7897.43,7591.11,6893.66,5778.22,4899.51,3779.18,3043.51
347.0,7178.71,6336.27,5630.6,5025.03,4565.34,4242.65,4149.93,4474.12,5564.54,7146.88,7856.59,7561.71,6909.21,5801.72,4890.8,3782.19,3036.47
348.0,7042.64,6220.75,5529.52,4924.93,4472.24,4171.8,4078.11,4408.57,5519.97,7073.47,7798.77,7551.66,6918.44,5778.08,4884.27,3772.49,3039.92
349.0,6894.27,6095.08,5415.25,4825.86,4401.01,4097.86,4010.37,4350.87,5468.42,7032.0,7741.21,7585.64,6835.2,5752.37,4830.9,3747.24,3039.5
350.0,6731.02,5962.86,5312.04,4735.6,4324.92,4009.06,3949.13,4287.45,5404.87,6974.53,7670.25,7634.79,6633.33,5751.29,4770.44,3758.34,3035.24
351.0,6590.57,5842.81,5188.18,4647.05,4227.24,3945.62,3881.11,4242.5,5346.71,6905.03,7614.52,7646.17,6451.74,5734.74,4727.95,3744.6,3023.82
352.0,6456.52,5706.64,5086.5,4556.09,4151.45,3876.85,3818.14,4161.88,5271.9,6837.95,7543.33,7643.96,6361.48,5704.23,4686.83,3728.45,3018.89
353.0,6300.69,5576.61,4985.07,4474.6,4066.23,3800.8,3754.22,4098.63,5216.86,6748.66,7444.55,7622.34,6379.02,5673.9,4671.43,3706.19,3014.65
354.0,6159.51,5482.17,4876.54,4370.9,3978.38,3716.17,3685.18,4033.42,5153.23,6679.6,7371.39,7547.01,6466.2,5643.64,4640.57,3693.45,3014.2
355.0,6037.59,5347.8,4764.04,4276.66,3903.78,3651.67,3626.05,3987.63,5090.11,6602.29,7299.14,7449.83,6457.32,5591.89,4607.24,3675.16,2991.59
356.0,5891.73,5241.49,4668.28,4186.9,3836.22,3569.65,3549.81,3909.74,5001.8,6530.14,7226.45,7311.75,6428.74,5548.01,4564.19,3645.93,2973.52
357.0,5747.38,5106.34,4560.78,4098.17,3750.44,3515.53,3483.94,3841.0,4935.46,6449.94,7134.75,7130.7,6464.82,5500.76,4534.57,3629.86,2950.69
358.0,5622.06,4987.27,4450.92,4007.79,3668.52,3442.53,3418.49,3773.96,4865.68,6371.13,7027.31,7023.17,6507.36,5444.06,4509.61,3606.44,2944.75
359.0,5473.13,4867.22,4353.5,3924.01,3586.49,3362.3,3343.98,3698.99,4805.91,6284.19,6924.04,6952.57,6442.44,5390.24,4467.34,3590.01,2917.92
360.0,5330.51,4756.72,4251.48,3841.45,3509.49,3299.97,3281.55,3639.47,4724.54,6189.1,6825.59,6844.11,6315.86,5345.59,4439.97,3568.97,2896.0
361.0,5120.54,4559.92,4075.47,3679.21,3365.51,3188.27,3174.59,3517.08,4573.97,6001.84,6623.17,6590.01,5882.22,5298.66,4303.9,3470.66,2815.25
362.0,4968.93,4445.25,3970.99,3587.81,3288.84,3109.11,3093.06,3443.36,4489.13,5909.74,6498.62,6511.81,5712.45,5262.74,4266.33,3443.87,2791.44
363.0,4841.32,4310.15,3866.26,3496.38,3211.4,3032.44,3030.22,3381.62,4408.38,5802.54,6413.61,6438.79,5504.84,5260.29,4213.37,3393.81,2762.92
364.0,4715.44,4204.4,3782.71,3390.78,3133.52,2959.14,2958.8,3304.88,4322.2,5712.19,6295.19,6355.04,5345.36,5247.02,4158.47,3355.68,2737.61
365.0,4580.3,4092.23,3661.7,3320.1,3044.89,2870.47,2878.08,3237.43,4234.65,5593.37,6166.07,6256.41,5352.95,5231.84,4098.96,3313.16,2711.72
366.0,4445.75,3952.74,3568.17,3223.94,2962.04,2810.73,2812.04,3154.3,4152.88,5493.83,6049.27,6113.64,5424.74,5220.1,4032.62,3266.69,2672.02
367.0,4300.83,3856.31,3451.89,3126.67,2879.19,2733.7,2746.1,3079.05,4054.59,5371.66,5924.13,5963.22,5492.21,5155.36,3965.79,3210.06,2637.8
368.0,4173.85,3729.8,3362.36,3042.86,2806.7,2655.73,2666.49,3002.77,3964.16,5256.21,5798.52,5798.19,5545.91,5057.99,3906.35,3160.09,2572.35
369.0,4045.14,3606.0,3250.76,2957.28,2716.61,2588.77,2589.64,2922.64,3856.23,5133.38,5675.31,5653.47,5554.02,4913.65,3827.08,3115.59,2542.35
370.0,3909.83,3499.52,3156.03,2870.18,2633.13,2503.14,2515.43,2847.81,3760.02,5014.13,5530.77,5542.84,5605.99,4726.42,3771.86,3052.8,2510.76
371.0,3780.64,3381.85,3043.28,2763.37,2557.07,2428.12,2449.73,2767.7,3664.97,4893.69,5398.93,5357.54,5598.77,4579.25,3682.67,2989.28,2455.97
372.0,3655.56,3277.75,2954.53,2694.89,2478.47,2356.03,2374.88,2685.11,3573.06,4771.92,5263.08,5202.31,5444.13,4439.24,3619.32,2934.09,2411.81
373.0,3529.74,3159.78,2860.19,2598.45,2404.94,2280.79,2308.21,2611.65,3475.5,4643.99,5110.02,5069.12,5183.86,4309.94,3537.47,2864.08,2356.16
374.0,3402.33,3055.37,2754.7,2512.24,2320.37,2198.32,2238.24,2528.1,3380.32,4512.03,4968.04,4921.55,4895.43,4232.9,3461.87,2809.65,2310.37
375.0,3283.46,2949.48,2662.39,2416.63,2251.49,2135.04,2163.98,2456.34,3272.65,4387.65,4833.85,4780.71,4603.0,4251.08,3374.55,2744.28,2247.87
376.0,3161.4,2841.49,2574.71,2346.48,2168.62,2071.46,2091.53,2379.01,3180.85,4278.17,4690.14,4640.93,4348.35,4340.53,3295.25,2672.02,2194.47
377.0,3052.67,2729.08,2476.6,2255.58,2094.53,1995.68,2024.03,2305.65,3086.02,4142.63,4568.0,4511.67,4158.07,4414.77,3220.9,2627.38,2152.44
378.0,2926.59,2628.32,2388.58,2187.39,2014.62,1927.1,1951.63,2221.84,2985.77,4024.82,4425.61,4375.54,4010.85,4310.38,3131.38,2545.54,2105.49
379.0,2825.07,2536.85,2299.66,2095.43,1946.68,1857.37,1880.92,2154.13,2896.17,3907.9,4299.74,4240.62,3853.34,4042.72,3054.8,2481.98,2050.07
380.0,2715.58,2441.86,2216.75,2021.97,1883.97,1798.19,1819.6,2076.77,2808.28,3790.53,4171.62,4092.6,3731.28,3746.84,2977.52,2416.6,1998.75
381.0,2605.37,2353.64,2128.26,1955.81,1814.88,1727.53,1751.23,2011.1,2706.25,3662.64,4024.81,3961.73,3646.9,3524.06,2888.84,2365.91,1947.75
382.0,2488.63,2260.31,2048.99,1870.58,1743.01,1668.13,1684.44,1945.12,2618.55,3548.53,3899.43,3849.94,3543.02,3372.97,2798.39,2295.37,1898.28
383.0,2410.05,2165.82,1969.7,1808.5,1682.28,1602.51,1627.38,1866.79,2531.11,3431.22,3760.47,3731.32,3436.23,3242.52,2729.03,2235.01,1846.71
384.0,2308.21,2075.93,1894.32,1742.91,1613.86,1546.66,1570.96,1805.5,2446.0,3297.87,3635.45,3634.53,3339.68,3159.15,2635.37,2172.75,1796.28
385.0,2214.2,2001.98,1820.31,1665.74,1553.24,1490.64,1512.34,1742.34,2360.19,3189.14,3514.81,3500.35,3239.96,3061.88,2562.22,2106.38,1748.02
386.0,2123.75,1918.33,1748.93,1608.9,1491.46,1429.53,1456.27,1678.18,2276.88,3089.45,3397.8,3368.87,3145.34,2961.07,2485.06,2040.29,1700.02
387.0,2033.83,1842.53,1675.21,1542.19,1436.83,1376.29,1403.48,1615.22,2192.85,2978.8,3293.02,3290.97,3050.7,2862.47,2407.26,1982.43,1643.53
388.0,1954.01,1766.69,1606.34,1478.76,1379.48,1312.08,1340.23,1551.83,2104.1,2868.65,3168.75,3187.63,2936.71,2768.25,2330.7,1915.38,1592.67
389.0,1871.74,1689.51,1538.27,1415.08,1318.09,1273.38,1293.33,1497.99,2030.12,2772.17,3050.98,3076.65,2816.77,2685.05,2268.03,1860.06,1549.93
390.0,1789.64,1628.29,1477.01,1363.84,1272.41,1219.79,1251.48,1438.36,1957.5,2675.66,2944.79,2970.54,2715.07,2595.77,2189.91,1801.65,1509.1
391.0,1708.14,1553.59,1418.02,1308.23,1224.31,1173.34,1192.19,1383.6,1883.31,2583.34,2834.85,2839.89,2589.85,2514.92,2113.28,1753.07,1458.77
392.0,1643.93,1487.47,1364.13,1257.58,1173.69,1125.69,1154.86,1327.8,1812.22,2482.24,2723.96,2739.19,2454.45,2423.34,2044.69,1693.97,1413.74
393.0,1573.03,1425.86,1305.43,1207.16,1123.22,1082.52,1098.24,1277.45,1736.9,2384.3,2631.25,2652.59,2339.05,2339.39,1999.51,1639.97,1376.96
394.0,1508.32,1370.6,1252.25,1155.66,1076.51,1033.83,1060.88,1227.95,1677.07,2291.18,2547.15,2574.13,2319.18,2256.17,1979.52,1583.11,1331.69
395.0,1440.5,1309.41,1205.25,1109.56,1033.25,993.754,1017.38,1175.95,1613.79,2209.92,2434.97,2476.8,2316.98,2178.03,2021.19,1541.6,1285.37
396.0,1372.45,1254.29,1153.62,1063.0,989.641,956.552,981.848,1127.13,1551.43,2125.61,2342.6,2386.55,2302.84,2099.09,2056.27,1488.59,1252.17
397.0,1315.48,1198.44,1103.94,1019.52,952.445,912.312,936.018,1079.46,1480.44,2042.81,2266.23,2314.92,2255.8,2020.21,1943.94,1443.98,1207.73
398.0,1258.15,1145.76,1051.15,969.273,912.502,875.8,896.198,1036.44,1429.31,1962.59,2159.54,2232.03,2117.4,1942.38,1772.84,1391.29,1168.79
399.0,1201.56,1103.13,1006.27,933.137,871.474,839.782,856.164,999.015,1365.48,1880.75,2085.94,2150.89,1995.58,1872.99,1636.18,1345.48,1132.02
400.0,1149.77,1053.26,962.675,895.225,836.281,800.537,826.426,964.391,1318.15,1812.18,2003.98,2070.57,1961.27,1807.86,1559.09,1304.91,1092.82
401.0,1106.25,1007.55,920.725,860.405,803.049,766.605,789.467,914.687,1260.53,1746.7,1928.4,1989.51,1919.03,1748.07,1499.45,1260.01,1053.88
402.0,1053.96,963.774,886.062,819.34,770.17,736.375,751.137,880.058,1212.63,1677.97,1848.23,1901.92,1845.91,1683.76,1442.3,1217.78,1022.83
403.0,1003.73,918.151,849.702,784.481,738.915,708.727,725.691,843.373,1160.4,1601.61,1774.88,1827.45,1775.2,1617.49,1399.93,1175.24,988.822
404.0,956.7,879.337,810.678,750.398,703.149,678.156,692.547,809.822,1114.55,1538.76,1701.12,1783.65,1713.0,1556.53,1346.24,1137.79,957.465
405.0,919.555,840.405,774.0,720.813,671.989,651.523,663.765,773.962,1064.01,1474.68,1645.23,1725.85,1625.35,1507.33,1300.9,1093.24,924.793
406.0,876.106,808.657,743.56,689.531,648.996,618.364,639.709,744.837,1021.6,1407.2,1578.28,1664.25,1526.69,1433.74,1254.03,1055.15,896.857
407.0,837.125,768.583,710.639,663.78,619.9,601.066,610.555,709.963,976.537,1350.05,1513.52,1595.98,1458.18,1343.34,1204.33,1016.7,867.442
408.0,796.565,738.909,680.299,632.508,594.883,571.545,586.614,677.572,941.003,1293.1,1457.65,1521.01,1423.55,1271.37,1159.35,981.921,830.712
409.0,765.682,705.878,649.54,605.381,569.39,546.166,562.927,655.21,905.153,1242.77,1391.35,1455.57,1408.49,1234.56,1117.2,945.151,802.627
410.0,727.975,679.398,620.998,580.16,540.904,521.945,531.931,626.621,861.783,1191.63,1338.17,1394.79,1383.03,1201.39,1076.46,911.243,785.833
411.0,699.344,646.327,593.968,560.638,520.896,499.093,509.952,599.787,825.906,1140.86,1281.2,1344.45,1321.19,1167.08,1035.62,884.754,755.094
412.0,668.317,617.887,571.866,535.374,497.052,478.903,492.619,574.03,787.657,1099.34,1233.53,1285.57,1229.23,1132.51,1001.43,850.181,725.475
413.0,638.131,588.188,544.996,510.086,478.223,458.196,470.655,546.405,760.972,1047.77,1178.67,1232.35,1146.02,1098.32,966.731,817.989,702.139
414.0,609.259,566.876,521.186,488.565,457.187,440.158,451.56,524.002,725.585,1009.67,1130.58,1180.09,1083.88,1062.37,924.197,789.641,682.25
415.0,581.555,541.85,499.392,467.769,437.264,426.003,430.606,501.269,697.178,965.411,1084.22,1117.24,1045.58,1018.54,891.121,758.472,656.386
416.0,560.64,519.52,476.995,451.282,421.053,404.886,415.489,483.826,669.931,922.164,1046.06,1073.04,1017.05,982.287,858.137,733.7,633.094
417.0,537.177,494.672,461.104,430.697,405.331,386.755,398.867,460.286,641.21,886.88,999.498,1030.79,1003.09,945.746,824.188,709.12,612.28
418.0,511.269,476.27,443.26,414.269,391.356,374.915,379.616,444.658,614.363,845.397,963.586,984.523,966.254,916.463,793.133,685.705,590.385
419.0,490.204,455.103,424.68,398.908,372.328,355.454,364.78,423.469,587.342,807.886,923.437,935.873,919.872,875.967,762.875,655.27,569.517
420.0,469.347,437.515,406.535,381.374,358.482,343.187,349.628,406.767,562.519,774.761,885.22,891.955,873.154,836.124,734.935,635.721,545.085
421.0,449.206,418.851,389.884,363.476,341.099,329.881,335.407,387.098,539.747,746.809,851.678,865.181,834.332,810.522,708.381,612.035,532.957
422.0,431.444,401.777,376.985,349.086,331.457,316.113,323.119,376.382,515.653,715.668,818.194,835.813,806.144,779.407,682.489,587.798,510.336
423.0,416.923,387.829,362.057,337.352,317.354,305.962,307.89,359.885,495.62,686.987,784.827,801.367,774.537,742.616,657.45,567.642,493.794
424.0,397.743,372.997,345.762,327.23,302.409,289.313,296.954,345.216,472.608,657.963,754.263,768.402,747.131,716.949,630.293,548.177,476.523
425.0,383.206,355.941,331.788,309.233,292.262,281.354,284.112,327.325,454.22,632.177,724.316,742.885,723.992,684.565,608.433,525.185,459.008
426.0,368.303,343.738,323.038,300.499,280.162,268.469,273.826,320.262,433.865,604.55,695.928,708.707,692.254,657.988,584.752,506.887,442.768
427.0,353.496,328.249,309.728,286.536,270.623,258.279,261.746,304.093,419.903,577.88,665.253,687.405,658.616,633.512,560.825,487.388,426.283
428.0,337.765,317.679,297.85,278.031,259.502,247.771,252.719,288.428,400.771,554.307,641.764,671.653,636.558,618.442,539.599,469.054,412.535
429.0,322.112,308.872,286.042,266.085,250.397,239.007,243.672,282.49,384.415,530.13,611.684,648.122,608.064,595.169,523.577,455.423,397.274
430.0,311.608,293.834,274.572,256.188,238.924,231.51,231.982,269.689,369.266,512.616,586.932,629.424,587.534,572.622,503.902,439.158,379.777
431.0,303.093,285.258,264.568,249.682,232.374,220.844,223.491,258.712,354.327,488.508,564.62,609.362,565.739,549.419,482.505,421.234,368.037
432.0,289.565,271.02,256.565,239.637,223.139,211.836,216.285,246.895,338.131,467.131,543.722,586.598,548.81,538.163,461.258,410.679,358.033
433.0,278.053,264.17,246.612,230.938,213.437,206.313,210.532,237.864,328.235,450.102,525.652,566.542,521.251,534.064,445.627,394.714,344.497
434.0,266.363,255.196,235.423,223.065,206.611,199.585,199.849,232.327,311.44,432.411,501.819,540.74,504.839,530.681,432.008,376.629,330.358
435.0,260.375,244.858,229.547,215.209,198.421,191.579,191.577,222.435,299.385,418.456,486.044,518.888,516.639,530.597,413.035,361.826,321.444
436.0,247.444,235.363,221.477,208.683,193.697,184.677,187.025,211.551,290.291,402.527,465.726,502.872,520.23,521.847,401.419,350.146,309.677
437.0,241.773,228.651,214.079,200.839,186.027,178.209,180.928,203.499,278.436,382.21,444.786,480.011,490.467,509.878,383.956,335.788,299.459
438.0,233.209,221.573,208.146,194.499,181.066,174.029,174.065,199.48,266.56,369.279,429.356,471.707,456.57,495.723,369.021,327.244,289.243
439.0,223.868,215.138,203.128,189.298,174.789,166.537,168.839,191.261,255.759,355.551,411.977,446.754,427.627,484.021,355.216,316.624,279.967
440.0,219.038,209.408,193.39,180.386,171.922,160.86,160.903,185.267,245.344,337.514,401.123,430.743,397.315,463.472,339.228,301.148,267.366
441.0,211.436,201.711,189.993,178.096,166.712,154.758,157.933,178.592,237.757,326.842,384.554,421.107,374.345,447.432,334.05,291.533,261.564
442.0,202.691,195.452,184.206,172.799,159.611,153.032,152.925,170.891,231.639,318.439,370.357,405.438,363.12,419.059,318.145,281.642,253.427
443.0,199.364,187.51,180.324,167.617,155.164,145.222,145.159,165.699,218.17,300.194,355.277,385.673,345.043,398.237,304.81,270.449,241.483
444.0,194.371,185.224,174.365,163.141,152.511,143.082,142.783,160.844,212.018,292.998,343.612,369.508,329.942,374.371,294.389,261.719,237.929
445.0,189.278,180.129,168.95,159.797,146.107,137.616,137.612,155.98,203.797,284.413,329.645,357.894,317.43,355.479,285.059,251.168,228.116
446.0,182.406,176.114,164.103,154.045,144.052,133.917,132.702,154.116,198.511,268.628,317.155,343.704,314.073,329.025,273.395,241.465,218.541
447.0,180.254,172.552,160.111,149.213,138.816,131.426,130.31,148.397,191.924,261.022,307.874,340.661,318.884,322.048,263.559,236.087,210.865
448.0,173.507,166.662,158.244,147.674,136.532,127.673,127.013,140.593,183.978,250.903,298.117,326.633,319.981,322.776,257.451,228.719,206.513
449.0,170.143,162.025,153.369,141.07,133.965,123.551,124.128,139.185,176.506,244.435,287.462,313.59,307.279,311.631,243.471,220.746,198.652
450.0,165.775,158.471,150.211,139.937,128.016,123.263,121.385,135.289,171.327,233.145,275.859,299.681,298.758,289.331,237.512,213.11,191.334
451.0,162.178,155.453,146.934,136.679,125.258,119.575,118.278,129.506,166.774,226.453,269.305,292.216,290.131,269.114,226.084,205.618,186.725
452.0,158.838,152.123,144.359,132.665,126.16,118.759,115.884,128.015,160.568,219.4,256.427,285.565,276.62,251.283,222.289,200.196,183.084
453.0,154.321,150.672,140.758,130.748,121.421,116.189,112.123,124.694,156.485,212.784,249.9,272.251,261.412,238.185,211.864,191.979,172.827
454.0,150.705,145.889,138.473,128.499,118.469,109.414,109.891,120.37,152.762,202.845,242.884,263.747,251.288,230.321,207.759,185.094,168.789
455.0,149.509,143.626,135.351,126.675,115.514,108.591,105.29,118.244,147.338,196.617,233.515,256.156,241.903,222.923,199.902,177.951,164.08
456.0,148.17,140.279,133.27,122.771,114.865,108.249,104.709,114.316,142.079,188.697,227.377,243.132,235.998,214.825,195.783,175.439,158.932
